neg,neu,pos
0.16158584058284758,0.8312627792358398,0.007151363196317107
0.16431814432144165,0.8318226575851441,0.0038591947057284417
0.17465870678424836,0.8234417676925659,0.0018995338468812406
0.2046739399433136,0.7943508148193359,0.0009752519312314689
0.21770969033241272,0.7813132882118226,0.0009770290576852857
0.2406582236289978,0.7582365036010742,0.001105275226291269
0.256738418340683,0.7421399354934692,0.0011216494836844503
0.2659489929676056,0.7328724503517151,0.0011785785318352282
0.2522311627864838,0.7466154575347901,0.0011533887474797667
0.25494277775287627,0.7438248872756958,0.0012323307106271385
0.39046417772769926,0.6084223970770836,0.0011134249623864889
0.5192814975976944,0.47927267998456957,0.001445810100995004
0.6460201114416122,0.35263070911169053,0.0013491587014868855
0.6429082661867142,0.3554233655333519,0.0016683628782629967
0.7792455196380615,0.21898052245378494,0.001773957838304341
0.7755027413368225,0.22244744896888732,0.0020498076919466257
0.7801392436027527,0.21812960207462312,0.001731159770861268
0.778754448890686,0.21945611238479615,0.0017894414719194173
0.9127740979194641,0.08562989979982376,0.0015959828393533825
0.9139028549194336,0.08435694426298142,0.0017401800025254488
0.9112660884857178,0.08692145347595215,0.00181243852712214
0.9046409010887146,0.09297022968530655,0.0023888773284852505
0.9028803467750549,0.09445899575948716,0.0026606486877426504
0.9070108652114868,0.08985054045915604,0.0031385972164571286
0.8990001916885376,0.09782245457172394,0.003177357790991664
0.901723051071167,0.09490992724895478,0.003367022145539522
0.9065069794654846,0.09017662853002548,0.003316375520080328
0.906145441532135,0.0893470361828804,0.004507538583129645
0.9116850972175599,0.08334664329886436,0.004968283604830504
0.918206000328064,0.07567230239510536,0.006121709849685431
0.9158051013946533,0.07760872915387154,0.006586187519133091
0.9063329577445984,0.08660612776875495,0.007060929760336876
0.8925898671150208,0.100552050024271,0.006858066283166408
0.8640032768249511,0.12908785790205002,0.006908848602324724
0.8376365542411804,0.15588958710432052,0.006473860237747431
0.7071857750415802,0.2849865347146988,0.007827708031982183
0.550995771586895,0.43992379009723664,0.009080464672297239
0.4084763333201408,0.5809013336896897,0.010622388031333686
0.282708452641964,0.7057985037565231,0.011493115685880184
0.15259454697370528,0.8338548183441162,0.013550689630210399
0.1319256231188774,0.8508092045783997,0.01726519912481308
0.14047402441501616,0.8411099195480347,0.01841608267277479
0.13630989491939544,0.8461090922355652,0.0175810057669878
0.12000050246715546,0.8641295552253723,0.015869915718212724
0.1031676933169365,0.8824460625648498,0.01438621231354773
0.08757004290819168,0.9009273886680603,0.011502542207017541
0.06956064775586128,0.9207151412963868,0.009724175417795777
0.06267673149704933,0.9273280143737793,0.009995237039402128
0.05696430057287216,0.9311527967453003,0.01188290175050497
0.060804936289787295,0.9275516629219055,0.011643427982926368
0.06437774449586868,0.9260880708694458,0.00953422226011753
0.0745847336947918,0.9156147956848144,0.009800495393574239
0.07543768957257271,0.9153037786483764,0.0092585364356637
0.08241016268730164,0.9086797595024109,0.008910064958035946
0.0907313734292984,0.8998664259910584,0.009402173385024071
0.08453725352883339,0.905714213848114,0.009748491086065769
0.07852642610669136,0.9127068877220154,0.008766653947532177
0.07971036210656166,0.9127329111099243,0.007556701917201281
0.08992359712719918,0.9030673503875732,0.007009025849401951
0.09601231589913369,0.8974225640296936,0.006565091200172901
0.12163887768983841,0.873099684715271,0.005261440295726061
0.12603609412908554,0.8687630534172058,0.005200862232595682
0.125081604719162,0.8686902165412903,0.006228208914399147
0.1496397227048874,0.843864130973816,0.00649618087336421
0.1310924008488655,0.8629903793334961,0.005917265824973583
0.10238696038722991,0.8901578664779664,0.007455186080187559
0.09110307842493057,0.9014336824417114,0.007463255990296602
0.08159735687077045,0.9116496562957763,0.00675300071015954
0.05822688527405262,0.930854082107544,0.01091905003413558
0.06087585426867008,0.9281286358833313,0.010995523165911436
0.07040834315121174,0.918700909614563,0.01089077265933156
0.09940595962107182,0.8903514266014099,0.010242623463273048
0.10498209372162819,0.8857351064682006,0.009282817563507706
0.09510510489344597,0.9012677669525146,0.0036271413438953458
0.1005465842783451,0.8964717149734497,0.002981722552794963
0.09402298182249069,0.9042559146881104,0.0017211462021805347
0.0972531333565712,0.9012112021446228,0.0015357252559624612
0.1324034132063389,0.8660151481628418,0.001581487653311342
0.13393879160284997,0.8643897891044616,0.001671461120713502
0.15996357873082162,0.8386239647865296,0.0014124960056506098
0.21626410782337188,0.7826150298118592,0.0011208858340978622
0.23474710881710054,0.7641176342964172,0.001135277678258717
0.24217861890792847,0.7567281246185302,0.0010932745994068683
0.25011018812656405,0.7489102840423584,0.0009795529651455582
0.2186724826693535,0.7803978681564331,0.0009296641568653285
0.17411941289901733,0.8249809503555298,0.0008996603777632117
0.12978335320949555,0.8694149613380432,0.0008016858482733369
0.10018128454685211,0.899049949645996,0.0007687574892770499
0.11195532381534576,0.887178635597229,0.0008660486142616719
0.13025033622980117,0.8686522603034973,0.0010974110977258534
0.12741007804870605,0.8714931845664978,0.001096734922612086
0.1265109196305275,0.8723542094230652,0.0011348820815328508
0.1185320034623146,0.8800453662872314,0.0014226537779904902
0.0930740237236023,0.9056391835212707,0.001286791474558413
0.08164249807596206,0.9172914743423461,0.001066033891402185
0.08273905515670776,0.9159552931785584,0.0013056657160632312
0.08833677768707275,0.9103386998176575,0.0013245458831079304
0.08613848984241486,0.9127375602722168,0.00112395528703928
0.08726004511117935,0.9114144921302796,0.001325472572352737
0.08671293705701828,0.9119440317153931,0.0013430313323624433
0.08452726900577545,0.9142138004302979,0.0012589356512762607
0.08468721956014633,0.914124047756195,0.0011887265602126718
0.08984903544187546,0.9086097836494446,0.0015411658096127212
0.08821422606706619,0.9097617387771606,0.002024015539791435
0.09458679556846619,0.9017543077468873,0.0036588749499060214
0.09468650221824645,0.9004316329956055,0.0048818417242728175
0.0957261636853218,0.8980668067932129,0.00620702775195241
0.08981638178229331,0.9031752586364746,0.007008395064622164
0.0963781289756298,0.8953749418258667,0.008246977627277375
0.08540901616215706,0.906052827835083,0.008538194932043552
0.10169079974293709,0.8904539227485657,0.007855312898755074
0.10989271029829979,0.8825029253959655,0.007604382000863552
0.138238824903965,0.8539167761802673,0.007844406552612782
0.13179388642311096,0.8620928764343262,0.006113231554627419
0.15267439633607865,0.8409003019332886,0.006425302848219872
0.12822505310177804,0.8644985914230346,0.007276349607855082
0.10856516286730766,0.8843870520591736,0.0070477847941219805
0.07681494429707528,0.9159809350967407,0.007204114925116301
0.06982908621430398,0.9220389246940612,0.008131981920450925
0.04457187950611115,0.9482336044311523,0.007194515224546194
0.04042504653334618,0.9522801160812377,0.007294837664812803
0.0396858312189579,0.9519193291664123,0.008394835144281387
0.08862730786204338,0.902073073387146,0.009299609996378421
0.15076918080449103,0.8398791313171386,0.009351686015725136
0.20759511440992356,0.7838779211044311,0.008526948606595397
